4680,12/31/04,Jeopardy!,3-LETTER WORDS,$600 ,"A small demon, or a mischievous child (who might be a little demon!)",imp
4680,12/31/04,Jeopardy!,HISTORY,$800 ,Karl led the first of these Marxist organizational efforts; the second one began in 1889,the International
4680,12/31/04,Jeopardy!,ESPN's TOP 10 ALL-TIME ATHLETES,$800 ,"No. 10: FB/LB for Columbia U. in the 1920s; MVP for the Yankees in '27 & '36; ""Gibraltar in Cleats""",(Lou) Gehrig
4680,12/31/04,Jeopardy!,EVERYBODY TALKS ABOUT IT...,$800 ,"Africa's lowest temperature was 11 degrees below zero in 1935 at Ifrane, just south of Fez in this country",Morocco
4680,12/31/04,Jeopardy!,THE COMPANY LINE,$800 ,Edward Teller & this man partnered in 1898 to sell high fashions to women,(Paul) Bonwit
4680,12/31/04,Jeopardy!,EPITAPHS & TRIBUTES,"$2,000 ","1939 Oscar winner: ""...you are a credit to your craft, your race and to your family""",Hattie McDaniel (for her role in Gone with the Wind)
4680,12/31/04,Jeopardy!,3-LETTER WORDS,$800 ,"In geologic time one of these, shorter than an eon, is divided into periods & subdivided into epochs",era
4680,12/31/04,Jeopardy!,HISTORY,"$1,000 ","This Asian political party was founded in 1885 with ""Indian National"" as part of its name",the Congress Party
4680,12/31/04,Jeopardy!,ESPN's TOP 10 ALL-TIME ATHLETES,"$1,000 ",No. 5: Only center to lead the NBA in assists; track scholarship to Kansas U.; marathoner; volleyballer,(Wilt) Chamberlain
4680,12/31/04,Jeopardy!,THE COMPANY LINE,"$1,000 ","The Kirschner brothers, Don & Bill, named this ski company for themselves & the second-highest mountain",K2
4680,12/31/04,Jeopardy!,EPITAPHS & TRIBUTES,"$1,000 ","Revolutionary War hero: ""His spirit is in Vermont now""",Ethan Allen
4680,12/31/04,Jeopardy!,3-LETTER WORDS,"$1,000 ","A single layer of paper, or to perform one's craft diligently",ply
4680,12/31/04,Double Jeopardy!,DR. SEUSS AT THE MULTIPLEX,$400 ,"<a href=""http://www.j-archive.com/media/2004-12-31_DJ_23.mp3"">Beyond ovoid abandonment, beyond ovoid betrayal... you won't believe the ending when he ""Hatches the Egg""</a>",Horton
4680,12/31/04,Double Jeopardy!,PRESIDENTIAL STATES OF BIRTH,$400 ,California,Nixon
4680,12/31/04,Double Jeopardy!,AIRLINE TRAVEL,$400 ,"It can be a place to leave your puppy when you take a trip, or a carrier for him that fits under an airplane seat",a kennel
4680,12/31/04,Double Jeopardy!,THAT OLD-TIME RELIGION,$400 ,"He's considered the author of the Pentateuch, which is hard to believe, as Deuteronomy continues after his death",Moses
4680,12/31/04,Double Jeopardy!,MUSICAL TRAINS,$400 ,"Steven Tyler of this band lent his steamin' vocals to ""Train Kept A-Rollin'"", first popularized by the Yardbirds",Aerosmith
4680,12/31/04,Double Jeopardy!,"""X""s & ""O""s",$400 ,Around 100 A.D. Tacitus wrote a book on how this art of persuasive speaking had declined since Cicero,oratory
4680,12/31/04,Double Jeopardy!,PRESIDENTIAL STATES OF BIRTH,$800 ,1 of the 2 born in Vermont,Coolidge (or Chester Arthur)
4680,12/31/04,Double Jeopardy!,AIRLINE TRAVEL,$800 ,"When it began on Pan Am & Qantas in the late '70s, it was basically a roped-off part of the economy cabin with free drinks",business class
4680,12/31/04,Double Jeopardy!,THAT OLD-TIME RELIGION,$800 ,"Ali, who married this man's daughter Fatima, is considered by Shia Muslims to be his true successor",Muhammed
4680,12/31/04,Double Jeopardy!,MUSICAL TRAINS,$800 ,"During the 1954-1955 Sun sessions, Elvis climbed aboard this train ""sixteen coaches long""","the ""Mystery Train"""
4680,12/31/04,Double Jeopardy!,"""X""s & ""O""s",$800 ,"The shorter glass seen <a href=""http://www.j-archive.com/media/2004-12-31_DJ_12.jpg"" target=""_blank"">here</a>, or a quaint cocktail made with sugar & bitters",an old-fashioned
4680,12/31/04,Double Jeopardy!,DR. SEUSS AT THE MULTIPLEX,"$1,200 ","<a href=""http://www.j-archive.com/media/2004-12-31_DJ_26.mp3"">Ripped from today's headlines, he was a turtle king gone mad; Mack was the one good turtle who'd bring him down</a>",Yertle
4680,12/31/04,Double Jeopardy!,AIRLINE TRAVEL,"$2,000 ","In 2003 this airline agreed to buy KLM, creating Europe's largest airline",Air France
4680,12/31/04,Double Jeopardy!,THAT OLD-TIME RELIGION,"$1,200 ",Philadelphia got its start as a colony for this religious group of which William Penn was a member,the Quakers
4680,12/31/04,Double Jeopardy!,MUSICAL TRAINS,"$1,200 ","This ""Modern Girl"" first hit the Billboard Top 10 with ""Morning Train (Nine To Five)""",(Sheena) Easton
4680,12/31/04,Double Jeopardy!,"""X""s & ""O""s","$1,200 ","This stiff silken fabric is favored for bridal gowns, like Christina Applegate's in 2001",organza
4680,12/31/04,Double Jeopardy!,DR. SEUSS AT THE MULTIPLEX,"$1,600 ","<a href=""http://www.j-archive.com/media/2004-12-31_DJ_25.mp3"">Somewhere between truth & fiction lies Marco's reality... on Halloween, you won't believe you saw it on this St.</a>",Mulberry Street
4680,12/31/04,Double Jeopardy!,AIRLINE TRAVEL,"$1,600 ",In 2004 United launched this new service that features low fares & more seats per plane,Ted
4680,12/31/04,Double Jeopardy!,THAT OLD-TIME RELIGION,"$1,600 ",With Mary I's accession in 1553 he ran to Geneva; he returned in 1559 & reformed the Church of Scotland,(John) Knox
4680,12/31/04,Double Jeopardy!,MUSICAL TRAINS,"$1,600 ","This band's ""Train In Vain"" was a hidden track on its original 1979 ""London Calling"" album",The Clash
4680,12/31/04,Double Jeopardy!,"""X""s & ""O""s","$1,600 ","Cross-country skiing is sometimes referred to by these 2 letters, the same ones used to denote 90 in Roman numerals",XC
4680,12/31/04,Double Jeopardy!,DR. SEUSS AT THE MULTIPLEX,"$2,000 ","<a href=""http://www.j-archive.com/media/2004-12-31_DJ_24.mp3"">""500 Hats""... 500 ways to die.  On July 4th, this young boy will defy a king... & become a legend</a>",Bartholomew Cubbins
4680,12/31/04,Double Jeopardy!,AIRLINE TRAVEL,"$2,000 ","In the seat pocket you'll find the catalog called ""Sky"" this, with must-haves like a solar-powered patio umbrella",Mall
4680,12/31/04,Double Jeopardy!,THAT OLD-TIME RELIGION,"$3,200 ",In 1534 he & his buddy Francis Xavier founded the Society of Jesus,(St. Ignatius) Loyola
4680,12/31/04,Double Jeopardy!,MUSICAL TRAINS,"$2,000 ","In 1961 James Brown announced ""all aboard"" for this train","""Night Train"""
4680,12/31/04,Double Jeopardy!,"""X""s & ""O""s","$2,000 ",This 1797 imbroglio began when 3 French agents demanded a huge bribe from U.S. diplomats,the XYZ Affair
4680,12/31/04,Final Jeopardy!,THE SOLAR SYSTEM,None,Objects that pass closer to the sun than Mercury have been named for this mythological figure,Icarus
4541,5/10/04,Jeopardy!,HISTORIC NICKNAMES,$200 ,"Because of his Hanoverian heritage, American colonists called this monarch ""German Georgie"" or ""Geordie""",George III
4541,5/10/04,Jeopardy!,"BIG, REALLY BIG!",$200 ,"Built on 200 acres, this Washington, D.C. train station was once the world's largest",Union Station
4541,5/10/04,Jeopardy!,POLITICAL MOVIES,$200 ,2 reporters unearth a political scandal that goes all the way to the top in this 1976 film based on a book,All the President's Men
4541,5/10/04,Jeopardy!,THE 1990s,$200 ,"On Jan. 31, 1999 this team repeated as Super Bowl champs with John Elway throwing for 336 yards",the Denver Broncos
4541,5/10/04,Jeopardy!,U.S. STATES,$200 ,Do the wild fais-do-do in this state while motoring on Interstate 10 to Baton Rouge or Ponchatoula,Louisiana
4541,5/10/04,Jeopardy!,HISTORIC NICKNAMES,$400 ,"Among the more colorful nicknames of this agricultural chemist were ""Peanut Man"" & ""Sweet-Potato Man""",George Washington Carver
4541,5/10/04,Jeopardy!,"BIG, REALLY BIG!",$400 ,The 120-foot big bat being transported here is now at the Kentucky museum named for this 2-word brand,Louisville Slugger
4541,5/10/04,Jeopardy!,POLITICAL MOVIES,$400 ,"Jimmy Stewart played Jefferson Smith, the naive & idealistic appointee to the U.S. Senate in this Capra classic",Mr. Smith Goes to Washington
4541,5/10/04,Jeopardy!,THE 1990s,$400 ,"On January 4, 1995 he was sworn in as the first Republican speaker of the house in more than 40 years",Newt Gingrich
4541,5/10/04,Jeopardy!,U.S. STATES,$400 ,It's the only U.S. state named for a French king,Louisiana
4541,5/10/04,Jeopardy!,HISTORIC NICKNAMES,$600 ,"This animal phrase meaning ""courageous"" was Richard I of England's nickname",the Lionhearted
4541,5/10/04,Jeopardy!,"BIG, REALLY BIG!",$600 ,"In 1956 a 12,000-square-mile one of these was seen floating off Antarctica; you might call it titanic",an iceberg
4541,5/10/04,Jeopardy!,POLITICAL MOVIES,"$1,000 ",This political satire starred John Travolta as a Southern governor running for president,Primary Colors
4541,5/10/04,Jeopardy!,THE 1990s,$600 ,"On Nov. 5, 1996, this GOP candidate joked, ""Tomorrow will be the first time in my life I don't have anything to do""",Bob Dole
4541,5/10/04,Jeopardy!,HISTORIC NICKNAMES,$800 ,"He was the ""Father of Texas"", but the Indians called him ""Big Drunk""",Sam Houston
4541,5/10/04,Jeopardy!,"BIG, REALLY BIG!",$800 ,(Jimmy of the Clue Crew)  In 1996 a 505 X 255-foot flag decorated this structure seen here in the West,the Hoover Dam
4541,5/10/04,Jeopardy!,POLITICAL MOVIES,$800 ,Frank Langella is the power hungry chief of staff in this film in which Kevin Kline plays a presidential impersonator,Dave
4541,5/10/04,Jeopardy!,THE 1990s,$800 ,In April 1992 riots broke out in L.A. after a jury failed to convict the policemen involved in the beating of this man,Rodney King
4541,5/10/04,Jeopardy!,HISTORIC NICKNAMES,"$1,000 ","This 19th century American politician & orator was nicknamed ""The Little Giant""",Stephen Douglas
4541,5/10/04,Jeopardy!,"BIG, REALLY BIG!","$1,000 ",Lady Hamilton could tell you the name of this 185-foot column that went up in the early 1840s,(Lord) Nelson's Column
4541,5/10/04,Jeopardy!,POLITICAL MOVIES,"$1,000 ","Michael Douglas played Andrew Shepherd, the title character of this film, & even he had trouble dating",The American President
4541,5/10/04,Jeopardy!,THE 1990s,"$1,000 ","Queen Elizabeth II & Francois Mitterrand appeared together at the opening of this on May 6, 1994","the opening of the ""Chunnel"" (the Channel tunnel)"
4541,5/10/04,Double Jeopardy!,"CROSSWORD CLUES ""D""",$400 ,"Scotch, & make it this (6)",double
4541,5/10/04,Double Jeopardy!,CAPITOL THINKERS,$400 ,"This man from Mass. is the ranking Democrat of the Senate's Health, Education, Labor & Pensions Committee",Edward Kennedy
4541,5/10/04,Double Jeopardy!,MEET THE PARENTS,$400 ,"CBS, Blockbuster, Simon & Schuster",Viacom
4541,5/10/04,Double Jeopardy!,YOU SHOULD BE IN A BALLET!,$400 ,This fluffy skirt that you may have to wear was not named for archbishop Desmond,tutu
4541,5/10/04,Double Jeopardy!,GROSS NATIONAL PRODUCTS,$400 ,"In this largest country, comrades left & right enjoy coulibiac, a pie made with the spinal marrow of the sturgeon",Russia
4541,5/10/04,Double Jeopardy!,POTPOURRI,$400 ,"Some think this Irving Berlin song should replace ""The Star-Spangled Banner"" as the national anthem -- it's easier to sing","""God Bless America"""
4541,5/10/04,Double Jeopardy!,"CROSSWORD CLUES ""D""",$800 ,"He's the shadowy Watergate source (4,6)","""Deep Throat"""
4541,5/10/04,Double Jeopardy!,CAPITOL THINKERS,$800 ,This self-made man has the distinction of being the longest serving senator ever from West Virginia,Robert Byrd
4541,5/10/04,Double Jeopardy!,MEET THE PARENTS,$800 ,"Aiwa, Epic Records, Columbia Tristar",Sony
4541,5/10/04,Double Jeopardy!,YOU SHOULD BE IN A BALLET!,$800 ,"Your allergy to feathers may prevent you from playing Odette, the queen of the swans in this ballet",Swan Lake
4541,5/10/04,Double Jeopardy!,GROSS NATIONAL PRODUCTS,$800 ,The Masai people of this African country mix cow blood with milk for a refreshing drink,Kenya
4541,5/10/04,Double Jeopardy!,POTPOURRI,$800 ,"Politicians often complain about having to make appearances on this ""unappetizing poultry"" circuit","the ""rubber chicken"" circuit"
4541,5/10/04,Double Jeopardy!,CAPITOL THINKERS,"$1,200 ","This Ariz. senator said of Bush's energy plan, ""Just one pork barrel project larded onto another""",John McCain
4541,5/10/04,Double Jeopardy!,MEET THE PARENTS,"$1,200 ","D.C. Comics, MapQuest.com, CNN",Time Warner
4541,5/10/04,Double Jeopardy!,YOU SHOULD BE IN A BALLET!,"$1,000 ","To star in this 1890 fairy tale ballet, you shouldn't have spindly legs but you will need a spindle",Sleeping Beauty
4541,5/10/04,Double Jeopardy!,GROSS NATIONAL PRODUCTS,"$1,200 ",Sanma aisu is fish-flavored ice cream & taco aisu is octopus-flavored ice cream made in this country,Japan
4541,5/10/04,Double Jeopardy!,POTPOURRI,"$1,200 ",There are Blue & White branches of this African river,the Nile
4541,5/10/04,Double Jeopardy!,CAPITOL THINKERS,"$1,600 ",This Tennessee senator is a practicing physician,Bill Frist
4541,5/10/04,Double Jeopardy!,MEET THE PARENTS,"$1,600 ","First Colony Life Insurance, Telemundo, NBC",General Electric
4541,5/10/04,Double Jeopardy!,YOU SHOULD BE IN A BALLET!,"$1,600 ",Your striking resemblance to Kirk Douglas has convinced us to star you in the ballet about this gladiator,Spartacus
4541,5/10/04,Double Jeopardy!,GROSS NATIONAL PRODUCTS,"$1,600 ","When on this north Atlantic island be sure to try hakarl, a traditional dish of rotten shark",Iceland
4541,5/10/04,Double Jeopardy!,POTPOURRI,"$1,600 ",VP Garret Hobart cast the deciding vote against independence for these formerly Spanish Pacific islands,the Philippines
4541,5/10/04,Double Jeopardy!,CAPITOL THINKERS,"$2,000 ","This Vermont senator wrote, ""You get 15 Democrats together in a room, and you get 20 opinions""",Patrick Leahy
4541,5/10/04,Double Jeopardy!,MEET THE PARENTS,"$2,000 ","Hyperion Books, Mammoth Records, Miramax Films",Disney
4541,5/10/04,Double Jeopardy!,YOU SHOULD BE IN A BALLET!,"$2,000 ","Your ""Romeo and Juliet"" will make everyone forget the 1965 triumph of Rudolf Nureyev & this partner",Margot Fonteyn
4541,5/10/04,Double Jeopardy!,GROSS NATIONAL PRODUCTS,"$2,000 ","Consisting of a sheep's minced heart, lung & liver, haggis is a specialty of this U.K. country",Scotland
4541,5/10/04,Double Jeopardy!,POTPOURRI,"$2,000 ",The website for this Bureau of the Treasury department is www.moneyfactory.com,the Bureau of Printing and Engraving
4541,5/10/04,Final Jeopardy!,THE PRESIDENCY,None,"If a president is impeached, this official presides over the trial in the Senate",the Chief Justice of the United States
4595,7/23/04,Jeopardy!,THE BIG BANGLADESH,$200 ,Over 80% of those in Bangladesh follow this religion,Islam
4595,7/23/04,Jeopardy!,WHO'S THE MRS.?,$200 ,Mrs. Brad Pitt,Jennifer Aniston
4595,7/23/04,Jeopardy!,TRANSPORTATION,$200 ,"The twin rotor type of this has 2 main rotors going in opposite directions, so it doesn't need a tail rotor",a helicopter
4595,7/23/04,Jeopardy!,MYTHELLANEOUS,$200 ,The mythical Sumerian hero Utnapishtim built a big vessel at God's urging & thereby survived this catastrophe,a flood
4595,7/23/04,Jeopardy!,NOW YOU'RE TALKING MY LANGUAGE,$200 ,"(<a href=""http://www.j-archive.com/media/2004-07-23_J_16.wmv"">Sofia of the Clue Crew delivers the clue in a tongue foreign to us but familiar to her.</a>)  Spoken by about 9 million people worldwide it's the Scandinavian language I'm speaking",Swedish
4595,7/23/04,Jeopardy!,BIRD HUNTING,$200 ,"The stars of the movie ""Network"" include Faye Dunaway, Beatrice Straight & Peter Finch",a finch
4595,7/23/04,Jeopardy!,THE BIG BANGLADESH,$400 ,"About two-thirds of all Bangladeshis work in agriculture, mostly farming this product",rice
4595,7/23/04,Jeopardy!,WHO'S THE MRS.?,$400 ,Mrs. Tim McGraw,Faith Hill
4595,7/23/04,Jeopardy!,TRANSPORTATION,$400 ,There are no knife or spoon varieties of these vehicles used in warehouses to raise & carry merchandise,forklifts
4595,7/23/04,Jeopardy!,MYTHELLANEOUS,$400 ,"Lotis, later turned into the lotus tree, was one of these female spirits of nature",a nymph
4595,7/23/04,Jeopardy!,NOW YOU'RE TALKING MY LANGUAGE,$400 ,"""Namaste"" is a greeting in this official language of India used by over a quarter of a billion speakers",Hindi
4595,7/23/04,Jeopardy!,BIRD HUNTING,$400 ,One of the cardinal rules of e-mail listed on insiderreports.com is to turn off your Caps-Lock,a cardinal
4595,7/23/04,Jeopardy!,THE BIG BANGLADESH,$600 ,The green on the flag of Bangladesh represents its lush vegetation; the red circle in the middle is this,the sun
4595,7/23/04,Jeopardy!,WHO'S THE MRS.?,$600 ,Mrs. James Carville,(Mary) Matalin
4595,7/23/04,Jeopardy!,TRANSPORTATION,$600 ,"The U.S. U-2, first built in the 1950s, was an airplane; the German U-1, first built in the 1910s, was one of these",a submarine
4595,7/23/04,Jeopardy!,MYTHELLANEOUS,$600 ,"In Zuni myth, a kachina named Paiyatemu attracted these colorfully winged insects when she played the flute",butterflies
4595,7/23/04,Jeopardy!,NOW YOU'RE TALKING MY LANGUAGE,$600 ,"The official language of Niger, it's a remnant of its colonial times",French
4595,7/23/04,Jeopardy!,BIRD HUNTING,$600 ,"At NYU, Martin Scorsese taught future filmmakers Spike Lee & Oliver Stone",a martin
4595,7/23/04,Jeopardy!,THE BIG BANGLADESH,$800 ,"After India was partitioned in 1947, what would later become Bangladesh was the ""East"" part of this country",Pakistan
4595,7/23/04,Jeopardy!,WHO'S THE MRS.?,$800 ,Mrs. Maury Povich,Connie Chung
4595,7/23/04,Jeopardy!,TRANSPORTATION,$600 ,In 1994 the trip across this body of water was cut from a little more than an hour to about 35 minutes,the English Channel
4595,7/23/04,Jeopardy!,MYTHELLANEOUS,$800 ,This goddess after whom a major city in Greece is named sprang from the head of Zeus,Athena
4595,7/23/04,Jeopardy!,NOW YOU'RE TALKING MY LANGUAGE,$800 ,"The official language of Andorra, it's the second-most spoken language in Spain",Catalan
4595,7/23/04,Jeopardy!,BIRD HUNTING,$800 ,The third rail in a subway system is the one with the juice & should be avoided like a touchy subject,a rail
4595,7/23/04,Jeopardy!,THE BIG BANGLADESH,"$1,000 ","In the 1960s, Louis Kahn designed the Parliament building <a href=""http://www.j-archive.com/media/2004-07-23_J_25.jpg"" target=""_blank"">seen here</a> in this capital",Dhaka
4595,7/23/04,Jeopardy!,WHO'S THE MRS.?,"$1,000 ",Mrs. Blake Edwards,Julie Andrews
4595,7/23/04,Jeopardy!,TRANSPORTATION,"$1,000 ",The Kearsarge was the only one of these not named for a U.S. state,a battleship
4595,7/23/04,Jeopardy!,MYTHELLANEOUS,"$1,000 ",Riding this winged horse made it possible for Bellerophon to approach & kill the chimera,Pegasus
4595,7/23/04,Jeopardy!,NOW YOU'RE TALKING MY LANGUAGE,"$1,000 ",Felipe Guaman Poma de Ayala is a well-known writer in this language of the Incas,Quechua
4595,7/23/04,Jeopardy!,BIRD HUNTING,"$1,000 ","The Academy of Pro Players Power Hitting Baseball Camp can help you with bat speed, bunting & hitting the curve",a bunting
4595,7/23/04,Double Jeopardy!,OSCARS OF THE '70s,$400 ,"No relation to the Lakers' center, she's the youngest ever to win a Supporting Actress Oscar",Tatum O'Neal
4595,7/23/04,Double Jeopardy!,THE STING,$400 ,"Most bar recipes for the stinger call for the white version of this potent potable, not the green",cr̬me de menthe
4595,7/23/04,Double Jeopardy!,"""ROCK""Y",$400 ,"""SF Sorrow"" by The Pretty Things was the first of these works; ""Tommy"" came soon after",a rock opera
4595,7/23/04,Double Jeopardy!,THE GODFATHER,$400 ,"This S.F. Giant, Barry Bonds' godfather, got his nickname from his unique greetings to fans",Say Hey Willie Mays
4595,7/23/04,Double Jeopardy!,DEAR JUNTA,$400 ,"Shortly after the death of Gen. Omar Torrijos, Manuel Noriega controlled the junta that ruled this country",Panama
4595,7/23/04,Double Jeopardy!,THE FRENCH CONNECTION,$400 ,"From Old French, its [sic] what we call the person who runs the roulette table",croupier
4595,7/23/04,Double Jeopardy!,OSCARS OF THE '70s,$800 ,"Colorful actor <a href=""http://www.j-archive.com/media/2004-07-23_DJ_02.jpg"" target=""_blank"">seen here</a> who won Best Supporting Actor in 1973",Joel Grey
4595,7/23/04,Double Jeopardy!,THE STING,$800 ,Singer/actor Sting played Feyd-Rautha in this David Lynch film based on a Frank Herbert novel,Dune
4595,7/23/04,Double Jeopardy!,"""ROCK""Y",$800 ,National Guard troops escorted black students to class in this southern state capital in August 1959,Little Rock
4595,7/23/04,Double Jeopardy!,THE GODFATHER,$800 ,"After the death of his mother, this future poet was taken in by his godfather John Allan in 1811",(Edgar Allan) Poe
4595,7/23/04,Double Jeopardy!,DEAR JUNTA,"$6,200 ","The ""Juntas Provinciales"" organized the Spanish resistance to this man's 1808 invasion",Napoleon (Bonaparte)
4595,7/23/04,Double Jeopardy!,THE FRENCH CONNECTION,$800 ,Campari & Pernod are good options for this pre-meal potent potable,ap̩ritif
4595,7/23/04,Double Jeopardy!,OSCARS OF THE '70s,"$1,200 ","Of Jack Nicholson's 5 nominations in the 1970s, this was the only movie for which he won",One Flew Over the Cuckoo's Nest
4595,7/23/04,Double Jeopardy!,THE STING,"$1,200 ","The creature known as this ""false"" arachnid has venomous pincers & no tail",a scorpion
4595,7/23/04,Double Jeopardy!,"""ROCK""Y","$1,200 ","Also known as the Mosque of Omar, it was home to the Knights Templar during the Crusades",the Dome of the Rock
4595,7/23/04,Double Jeopardy!,THE GODFATHER,"$1,200 ",He was the royal godfather to the son of French playwright Moliere,King Louis XIV
4595,7/23/04,Double Jeopardy!,DEAR JUNTA,"$1,200 ","This former priest was ousted in Feb. 2004, even after a U.S.-brokered deal in 1994 with the Haitian junta kept him in power",Aristide
4595,7/23/04,Double Jeopardy!,OSCARS OF THE '70s,"$10,000 ","For her portrayal of Greta Ohlsson in a 1974 mystery, this legendary actress scored her third Oscar",Ingrid Bergman
4595,7/23/04,Double Jeopardy!,THE STING,"$1,600 ",The WNBA team belonging to this southern city is known as The Sting,Charlotte
4595,7/23/04,Double Jeopardy!,"""ROCK""Y","$1,600 ","Also called halite, this common mineral can be formed by the drying of enclosed bodies of seawater",rock salt
4595,7/23/04,Double Jeopardy!,THE GODFATHER,"$1,600 ","After a mock funeral for this counterculture icon, his goddaughter, Winona Ryder, moved in with him",Timothy Leary
4595,7/23/04,Double Jeopardy!,DEAR JUNTA,"$1,600 ","After the junta released activist Aung San Suu Kyi to house arrest, Japan restored aid to this country",Burma (or Myanmar)
4595,7/23/04,Double Jeopardy!,THE FRENCH CONNECTION,"$1,600 ","A homophone for the French word for ""wheel"", you need a good one to make gumbo",a roux
4595,7/23/04,Double Jeopardy!,OSCARS OF THE '70s,"$2,000 ",This son of a famous French impressionist painter received an honorary Oscar in 1975,Jean Renoir
4595,7/23/04,Double Jeopardy!,THE STING,"$2,000 ","This famous FBI sting derived its name from one its fictitious enterprises, Abdul Enterprises",Abscam
4595,7/23/04,Double Jeopardy!,"""ROCK""Y","$2,000 ",This peninsula in the borough of Queens is one of the principal resort areas for New Yorkers,Rockaway Beach (or Peninsula)
4595,7/23/04,Double Jeopardy!,THE GODFATHER,"$2,000 ",This British philosopher who won a Nobel Prize in 1950 was the godchild of John Stuart Mill,Bertrand Russell
4595,7/23/04,Double Jeopardy!,DEAR JUNTA,"$2,000 ","In 1998 Nigerian-led forces captured Freetown, ousting the junta that controlled this African country",Sierra Leone
4595,7/23/04,Double Jeopardy!,THE FRENCH CONNECTION,"$2,000 ","From the French for ""to sort"" comes the word for this process of treating patients based on need",triage
4595,7/23/04,Final Jeopardy!,SHAKESPEARE,None,2 of the 4 Shakespeare plays in which ghosts appear on stage,"(2 of) Hamlet, Julius Caesar, Macbeth, Richard III"
4487,2/24/04,Jeopardy!,ISRAEL,$200 ,"If you're getting engaged, consider a visit to Netanya, a world center for cutting & polishing these",diamonds
4487,2/24/04,Jeopardy!,ANAGRAMMED BIRDS,$200 ,A holiday standard: key rut,turkey
4487,2/24/04,Jeopardy!,FRANCIS SCOTT KEY,$200 ,"Washingtonians refer to the Francis Scott Key Bridge over this river as ""The Car-Strangled Spanner""",the Potomac
4487,2/24/04,Jeopardy!,I'LL MAKE A NOTE OF IT,$200 ,"In astrological notation, this sign is represented by 2 fish",Pisces
4487,2/24/04,Jeopardy!,FOOD CHAIN,$200 ,In 1979 this chain introduced its Happy Meal,McDonald's
4487,2/24/04,Jeopardy!,HARRISON FORD MOVIES,$200 ,"""Snakes.  Why'd it have to be snakes?""",Raiders of the Lost Ark
4487,2/24/04,Jeopardy!,ISRAEL,$400 ,"Sde Boker, one of these cooperative communities, was the retirement home of first prime minister David Ben-Gurion",kibbutz
4487,2/24/04,Jeopardy!,ANAGRAMMED BIRDS,$400 ,A big African: to Chris,ostrich
4487,2/24/04,Jeopardy!,FRANCIS SCOTT KEY,$400 ,Part of Key's solution to this problem was helping found the American Colonization Society,slavery
4487,2/24/04,Jeopardy!,I'LL MAKE A NOTE OF IT,$400 ,(Sarah of the Clue Crew at the chalkboard)  It's the classic game being represented here,chess
4487,2/24/04,Jeopardy!,FOOD CHAIN,$400 ,P.F. Chang's is an upscale bistro specializing in the cuisine of this country,China
4487,2/24/04,Jeopardy!,HARRISON FORD MOVIES,$400 ,"""Get off my plane!""",Air Force One
